file,class,method,variable,usage
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,containsValue/1[java.lang.Object],value,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,get/1[java.lang.Object],e,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractJpaQuery.java,org.springframework.data.jpa.repository.query.AbstractJpaQuery$TupleConverter$TupleBackedMap,get/1[java.lang.Object],key,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/mapping/JpaPersistentEntityImpl.java,org.springframework.data.jpa.mapping.JpaPersistentEntityImpl$JpaProxyAwareIdentifierAccessor,"JpaProxyAwareIdentifierAccessor/3[org.springframework.data.jpa.mapping.JpaPersistentEntity<?>,java.lang.Object,org.springframework.data.jpa.provider.ProxyIdAccessor]",proxyIdAccessor,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/mapping/JpaPersistentEntityImpl.java,org.springframework.data.jpa.mapping.JpaPersistentEntityImpl$JpaProxyAwareIdentifierAccessor,"JpaProxyAwareIdentifierAccessor/3[org.springframework.data.jpa.mapping.JpaPersistentEntity<?>,java.lang.Object,org.springframework.data.jpa.provider.ProxyIdAccessor]",entity,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/main/java/org/springframework/data/jpa/mapping/JpaPersistentEntityImpl.java,org.springframework.data.jpa.mapping.JpaPersistentEntityImpl$JpaProxyAwareIdentifierAccessor,"JpaProxyAwareIdentifierAccessor/3[org.springframework.data.jpa.mapping.JpaPersistentEntity<?>,java.lang.Object,org.springframework.data.jpa.provider.ProxyIdAccessor]",bean,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/NamespaceUserRepositoryTests.java,org.springframework.data.jpa.repository.NamespaceUserRepositoryTests,hasAtLeastOneBeanOfType/1[java.lang.Class<?>],beans,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/NamespaceUserRepositoryTests.java,org.springframework.data.jpa.repository.NamespaceUserRepositoryTests,hasAtLeastOneBeanOfType/1[java.lang.Class<?>],beanType,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests.java,org.springframework.data.jpa.repository.support.EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests$StubEntityManagerFactoryBean,createEntityManagerFactoryProxy/1[org.springframework.data.jpa.repository.support.EntityManagerFactory],emf,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests.java,org.springframework.data.jpa.repository.support.EntityManagerBeanDefinitionRegistrarPostProcessorUnitTests$StubEntityManagerFactoryBean,StubEntityManagerFactoryBean/1[java.lang.Class<? extends org.springframework.data.jpa.repository.support.EntityManagerFactory>],emfType,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,validWithDefaultTemporalTypeParameter/1[java.util.Date],registerDate,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,optionalParameter/1[java.util.Optional<java.lang.String>],name,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,"validWithSort/2[java.lang.String,org.springframework.data.jpa.repository.query.Sort]",sort,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,"validWithSort/2[java.lang.String,org.springframework.data.jpa.repository.query.Sort]",username,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,"validWithPageable/2[java.lang.String,org.springframework.data.jpa.repository.query.Pageable]",pageable,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,"validWithPageable/2[java.lang.String,org.springframework.data.jpa.repository.query.Pageable]",username,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,validWithVarArgs/1[java.lang.Integer[]],ids,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,validWithCustomTemporalTypeParameter/1[java.util.Date],registerDate,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,invalidWithTemporalTypeParameter/1[java.lang.String],registerDate,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,"withQuery/2[java.lang.String,java.lang.String]",other,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,"withQuery/2[java.lang.String,java.lang.String]",name,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,valid/1[java.lang.String],username,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/query/ParameterBinderUnitTests.java,org.springframework.data.jpa.repository.query.ParameterBinderUnitTests$SampleRepository,useIndexedParameters/1[java.lang.String],lastname,0
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,shouldSupportSortByOperatorWithDateExpressions/0,users,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByPluralAssociationPropertyInPageableShouldUseSortNullValuesLast/0,page,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByPluralAssociationPropertyInPageableShouldUseSortNullValuesLast/0,user,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,setUp/0,information,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,setUp/0,repository,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSimplePropertyPathsDoesntLoadUnrequestedPaths/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSimplePropertyPathsDoesntLoadUnrequestedPaths/0,u,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSimplePropertyPathsDoesntLoadUnrequestedPaths/0,users,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSorting/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSorting/0,users,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesStringBasedPredicatesCorrectly/0,result,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesStringBasedPredicatesCorrectly/0,builder,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesStringBasedPredicatesCorrectly/0,isCalledDave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesStringBasedPredicatesCorrectly/0,isBeauford,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByOrderIgnoreCaseBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,page,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByOrderIgnoreCaseBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,user,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithEqualsAndSorting/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithEqualsAndSorting/0,users,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,existsByFluentPredicate/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,existsByFluentPredicate/0,exists,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,page,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortBySingularPropertyInPageableShouldUseSortNullValuesFirst/0,user,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByNestedEmbeddedPropertyInPageableShouldUseSortNullValuesFirst/0,page,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByNestedEmbeddedPropertyInPageableShouldUseSortNullValuesFirst/0,user,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierForAssociationShouldGenerateLeftJoinWithQPageRequest/0,page,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierForAssociationShouldGenerateLeftJoinWithQPageRequest/0,user,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierWithQPageRequest/0,page,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierWithQPageRequest/0,user,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithInterfaceBasedProjection/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithInterfaceBasedProjection/0,users,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,pageableQueryReportsTotalFromResult/0,secondPage,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,pageableQueryReportsTotalFromResult/0,firstPage,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,considersSortingProvidedThroughPageable/0,result,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,considersSortingProvidedThroughPageable/0,lastnameContainsE,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,sortByNestedEmbeddedAttribute/0,users,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateOneValue/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithCollectionPropertyPathsLoadsRequestedPaths/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithCollectionPropertyPathsLoadsRequestedPaths/0,u,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithCollectionPropertyPathsLoadsRequestedPaths/0,users,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateStream/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateStream/0,userStream,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateFirstValue/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateFirstValue/0,firstUser,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSortedInterfaceBasedProjection/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithSortedInterfaceBasedProjection/0,userProjections,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicate/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicate/0,users,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortBySingularAssociationPropertyInPageableShouldUseSortNullValuesLast/0,page,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortBySingularAssociationPropertyInPageableShouldUseSortNullValuesLast/0,user,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierWithQPageRequestAndQSort/0,page,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findBySpecificationWithSortByQueryDslOrderSpecifierWithQPageRequestAndQSort/0,user,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,fluentExamplesWithClassBasedDtosNotYetSupported/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithComplexPropertyPathsDoesntLoadsRequestedPaths/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithComplexPropertyPathsDoesntLoadsRequestedPaths/0,u,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicateWithComplexPropertyPathsDoesntLoadsRequestedPaths/0,users,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,appliesIgnoreCaseOrdering/0,result,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,appliesIgnoreCaseOrdering/0,sort,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,shouldSupportFindAllWithPredicateAndSort/0,users,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesPredicatesCorrectly/0,result,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesPredicatesCorrectly/0,isCalledDave,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,executesPredicatesCorrectly/0,isBeauford,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicatePage/0,predicate,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicatePage/0,q,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicatePage/0,page1,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,findByFluentPredicatePage/0,page0,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,pageableQueryReportsTotalFromCount/0,secondPage,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,pageableQueryReportsTotalFromCount/0,firstPage,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,countByFluentPredicate/0,q,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/repository/support/QuerydslJpaPredicateExecutorUnitTests.java,org.springframework.data.jpa.repository.support.QuerydslJpaPredicateExecutorUnitTests,countByFluentPredicate/0,userCount,1
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/SampleEntityPK.java,org.springframework.data.jpa.domain.sample.SampleEntityPK,equals/1[java.lang.Object],that,2
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/SampleEntityPK.java,org.springframework.data.jpa.domain.sample.SampleEntityPK,equals/1[java.lang.Object],obj,3
/home/mohit/projects/spring-data-jpa-main/spring-data-jpa/src/test/java/org/springframework/data/jpa/domain/sample/SampleEntityPK.java,org.springframework.data.jpa.domain.sample.SampleEntityPK,hashCode/0,result,3
