file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/mohit/projects/cloudstack-main/plugins/database/quota/src/main/java/org/apache/cloudstack/api/command/QuotaEmailTemplateListCmd.java,org.apache.cloudstack.api.command.QuotaEmailTemplateListCmd,class,9,15,6,9,3,2,0,6,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,3,1,1,1,0,1,1,0,0,17,1,0,0,0,0,5,0,3,0,4,0,0,0,0,30,1,0
/home/mohit/projects/cloudstack-main/engine/schema/src/main/java/com/cloud/dc/dao/PodVlanMapDao.java,com.cloud.dc.dao.PodVlanMapDao,interface,2,5,3,2,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
/home/mohit/projects/cloudstack-main/plugins/storage/volume/sample/src/main/java/org/apache/cloudstack/storage/datastore/lifecycle/SamplePrimaryDataStoreLifeCycleImpl.java,org.apache.cloudstack.storage.datastore.lifecycle.SamplePrimaryDataStoreLifeCycleImpl,class,20,22,2,20,15,1,0,20,78,0.9230769,0.0,0.0,13,0,12,0,1,0,13,0,0,0,5,0,0,0,0,5,0,0,0,65,8,1,1,0,0,0,2,8,0,12,1,0,0,0,62,1,0
/home/mohit/projects/cloudstack-main/engine/schema/src/main/java/com/cloud/network/as/dao/ConditionDao.java,com.cloud.network.as.dao.ConditionDao,interface,2,3,1,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
/home/mohit/projects/cloudstack-main/engine/storage/src/main/java/org/apache/cloudstack/storage/allocator/AbstractStoragePoolAllocator.java,org.apache.cloudstack.storage.allocator.AbstractStoragePoolAllocator,class,31,39,8,31,91,2,6,78,20,0.87053573,0.4871795,0.5769231,16,0,4,3,7,2,13,1,0,0,14,1,0,7,7,0,1,0,12,267,32,5,29,1,7,34,7,44,2,44,3,0,0,0,186,1025,19
/home/mohit/projects/cloudstack-main/engine/storage/volume/src/main/java/org/apache/cloudstack/storage/datastore/type/DataStoreType.java,org.apache.cloudstack.storage.datastore.type.DataStoreType,interface,0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
/home/mohit/projects/cloudstack-main/plugins/hypervisors/ovm/src/main/java/com/cloud/ovm/object/OvmDisk.java,com.cloud.ovm.object.OvmDisk,class,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,11,0,0,0,0,0,4,0,4,0,4,0,0,1,0,12,1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/com/cloud/network/vpc/NetworkACLItem.java,com.cloud.network.vpc.NetworkACLItem$State,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
/home/mohit/projects/cloudstack-main/api/src/test/java/org/apache/cloudstack/api/command/test/AddClusterCmdTest.java,org.apache.cloudstack.api.command.test.AddClusterCmdTest,class,9,9,0,9,9,2,0,12,0,0.5,1.0,1.0,4,0,4,0,0,0,4,0,0,0,4,0,1,3,0,0,0,0,1,53,0,0,0,3,0,2,0,12,0,8,1,1,0,0,36,1,0
/home/mohit/projects/cloudstack-main/engine/api/src/main/java/org/apache/cloudstack/engine/subsystem/api/storage/VolumeService.java,org.apache.cloudstack.engine.subsystem.api.storage.VolumeService$VolumeApiResult,innerclass,2,2,0,2,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0
/home/mohit/projects/cloudstack-main/engine/schema/src/main/java/com/cloud/network/dao/PhysicalNetworkTrafficTypeVO.java,com.cloud.network.dao.PhysicalNetworkTrafficTypeVO,class,9,14,5,9,21,1,0,3,158,0.87445885,0.123809524,0.8142857,21,0,21,0,0,0,21,0,0,0,11,0,0,10,0,1,0,0,1,84,11,0,0,0,0,12,0,17,0,11,0,0,0,0,33,1,0
/home/mohit/projects/cloudstack-main/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/wrapper/LibvirtGetVmIpAddressCommandWrapper.java,com.cloud.hypervisor.kvm.resource.wrapper.LibvirtGetVmIpAddressCommandWrapper,class,7,8,1,7,11,2,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,41,1,2,5,0,2,19,0,12,5,9,4,0,0,0,57,17,4
/home/mohit/projects/cloudstack-main/engine/api/src/main/java/org/apache/cloudstack/engine/orchestration/service/NetworkOrchestrationService.java,org.apache.cloudstack.engine.orchestration.service.NetworkOrchestrationService,interface,29,31,2,29,63,1,0,0,1953,1.0,0.0,0.0,63,0,0,0,0,63,63,0,0,0,15,1,0,0,0,15,1,0,0,80,0,0,0,0,0,40,1,15,0,15,0,0,0,0,313,1,0
/home/mohit/projects/cloudstack-main/server/src/main/java/com/cloud/network/router/VirtualNetworkApplianceManagerImpl.java,com.cloud.network.router.VirtualNetworkApplianceManagerImpl$CheckRouterTask,innerclass,5,5,0,5,8,2,0,14,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,0,2,0,1,0,8,3,4,3,3,3,0,0,0,46,4,5
/home/mohit/projects/cloudstack-main/server/src/main/java/com/cloud/server/LockControllerListener.java,com.cloud.server.LockControllerListener,class,2,3,1,2,5,1,0,3,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,15,0,1,0,0,0,0,0,1,0,1,1,0,0,0,25,1,0
/home/mohit/projects/cloudstack-main/plugins/network-elements/tungsten/src/main/java/org/apache/cloudstack/network/tungsten/agent/api/ListTungstenServiceGroupCommand.java,org.apache.cloudstack.network.tungsten.agent.api.ListTungstenServiceGroupCommand,class,2,3,1,2,8,2,0,5,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,2,19,6,0,3,0,0,0,0,2,0,2,1,0,0,0,18,1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/org/apache/cloudstack/api/command/admin/guest/UpdateGuestOsMappingCmd.java,org.apache.cloudstack.api.command.admin.guest.UpdateGuestOsMappingCmd,class,9,10,1,9,8,2,0,8,21,0.90476197,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,1,1,2,0,0,1,0,0,34,6,0,1,0,0,7,0,3,1,5,1,0,0,0,47,1,0
/home/mohit/projects/cloudstack-main/plugins/storage/volume/solidfire/src/main/java/org/apache/cloudstack/storage/datastore/util/SolidFireUtil.java,org.apache.cloudstack.storage.datastore.util.SolidFireUtil$SolidFireVag,innerclass,2,2,0,2,11,1,0,4,2,0.65625,0.4642857,1.0,8,0,7,0,0,1,8,0,0,0,4,0,0,4,0,0,4,0,2,40,9,0,2,0,0,0,0,5,0,5,1,0,0,0,27,9,0
/home/mohit/projects/cloudstack-main/plugins/storage/volume/storpool/src/main/java/com/cloud/hypervisor/kvm/resource/wrapper/StorPoolDownloadTemplateCommandWrapper.java,com.cloud.hypervisor.kvm.resource.wrapper.StorPoolDownloadTemplateCommandWrapper,class,18,19,1,18,13,2,0,32,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,8,78,5,1,4,2,2,15,3,23,10,18,4,0,0,0,72,17,2
/home/mohit/projects/cloudstack-main/engine/orchestration/src/main/java/com/cloud/agent/manager/ClusteredAgentManagerImpl.java,com.cloud.agent.manager.ClusteredAgentManagerImpl$Anonymous2,anonymous,3,3,0,3,6,1,0,13,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,6,1,8,4,6,4,0,0,0,44,-1,4
/home/mohit/projects/cloudstack-main/engine/orchestration/src/main/java/com/cloud/agent/manager/ClusteredAgentManagerImpl.java,com.cloud.agent.manager.ClusteredAgentManagerImpl$Anonymous1,anonymous,5,5,0,5,15,1,0,23,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,7,2,0,18,3,6,9,6,6,0,0,0,77,-1,9
/home/mohit/projects/cloudstack-main/plugins/network-elements/netscaler/src/main/java/com/cloud/network/resource/NetscalerResource.java,com.cloud.network.resource.NitroError,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,6,0,0,8,0,0,0,0,0,0,6,6,0,6,0,0,0,0,23,0,0
/home/mohit/projects/cloudstack-main/core/src/main/java/com/cloud/agent/resource/virtualnetwork/model/VpnUserList.java,com.cloud.agent.resource.virtualnetwork.model.VpnUserList,class,2,3,1,2,4,2,0,0,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,2,0,1,0,0,0,0,9,1,0
/home/mohit/projects/cloudstack-main/plugins/hypervisors/simulator/src/main/java/com/cloud/simulator/MockVolumeVO.java,com.cloud.simulator.MockVolumeVO$MockVolumeType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
/home/mohit/projects/cloudstack-main/framework/jobs/src/main/java/org/apache/cloudstack/framework/jobs/dao/AsyncJobJournalDao.java,org.apache.cloudstack.framework.jobs.dao.AsyncJobJournalDao,interface,2,4,2,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/home/mohit/projects/cloudstack-main/core/src/main/java/com/cloud/agent/api/routing/DnsMasqConfigCommand.java,com.cloud.agent.api.routing.DnsMasqConfigCommand,class,2,2,0,2,2,3,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0
/home/mohit/projects/cloudstack-main/api/src/test/java/org/apache/cloudstack/api/command/admin/vlan/UpdateVlanIpRangeCmdTest.java,org.apache.cloudstack.api.command.admin.vlan.UpdateVlanIpRangeCmdTest,class,7,7,0,7,4,2,0,8,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,34,0,0,0,2,0,2,0,11,0,6,1,0,0,0,31,1,0
/home/mohit/projects/cloudstack-main/server/src/main/java/com/cloud/consoleproxy/AgentBasedStandaloneConsoleProxyManager.java,com.cloud.consoleproxy.AgentBasedStandaloneConsoleProxyManager,class,6,7,1,6,17,3,0,16,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,54,4,2,8,0,0,13,1,11,5,7,4,0,0,0,88,1,5
/home/mohit/projects/cloudstack-main/plugins/hypervisors/xenserver/src/main/java/com/cloud/hypervisor/xenserver/resource/wrapper/xenbase/CitrixNetworkRulesSystemVmCommandWrapper.java,com.cloud.hypervisor.xenserver.resource.wrapper.xenbase.CitrixNetworkRulesSystemVmCommandWrapper,class,6,6,0,6,5,2,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,2,0,0,4,0,4,0,3,2,0,0,0,20,17,0
/home/mohit/projects/cloudstack-main/engine/schema/src/main/java/com/cloud/upgrade/dao/DbUpgrade.java,com.cloud.upgrade.dao.DbUpgrade,interface,0,72,72,0,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
/home/mohit/projects/cloudstack-main/engine/storage/src/main/java/org/apache/cloudstack/storage/datastore/ObjectInDataStoreManager.java,org.apache.cloudstack.storage.datastore.ObjectInDataStoreManager,interface,6,17,11,6,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/org/apache/cloudstack/api/command/admin/host/CancelMaintenanceCmd.java,org.apache.cloudstack.api.command.admin.host.CancelMaintenanceCmd,class,10,11,1,10,10,2,0,11,28,0.9375,0.0,0.0,8,1,8,0,0,0,8,0,0,0,2,1,1,1,0,0,1,0,0,40,8,0,2,0,0,6,0,4,1,5,1,0,0,0,39,1,0
/home/mohit/projects/cloudstack-main/plugins/storage/volume/cloudbyte/src/main/java/org/apache/cloudstack/storage/datastore/util/ElastistorUtil.java,org.apache.cloudstack.storage.datastore.util.ElastistorUtil$FileSystemWrapper,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5,25,0
/home/mohit/projects/cloudstack-main/plugins/hypervisors/baremetal/src/main/java/com/cloud/baremetal/networkservice/BaremetalDhcpResponse.java,com.cloud.baremetal.networkservice.BaremetalDhcpResponse,class,5,7,2,5,10,2,0,0,35,0.8,0.11111111,0.11111111,10,0,10,0,0,0,10,0,0,0,5,0,0,5,0,0,0,0,0,37,5,0,0,0,0,5,0,5,0,5,0,0,0,0,28,1,0
/home/mohit/projects/cloudstack-main/server/src/main/java/org/apache/cloudstack/acl/RoleManagerImpl.java,org.apache.cloudstack.acl.RoleManagerImpl$Anonymous3,anonymous,7,7,0,7,10,1,0,16,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,4,0,0,4,0,9,2,7,3,0,0,0,34,-1,0
/home/mohit/projects/cloudstack-main/server/src/main/java/org/apache/cloudstack/acl/RoleManagerImpl.java,org.apache.cloudstack.acl.RoleManagerImpl$Anonymous4,anonymous,2,2,0,2,5,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,1,0,0,0,0,2,0,2,2,0,0,0,14,-1,0
/home/mohit/projects/cloudstack-main/server/src/main/java/org/apache/cloudstack/acl/RoleManagerImpl.java,org.apache.cloudstack.acl.RoleManagerImpl$Anonymous5,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/com/cloud/network/rules/FirewallRule.java,com.cloud.network.rules.FirewallRule,interface,8,23,15,8,16,1,0,0,120,0.0,0.0,0.0,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,51,1,0
/home/mohit/projects/cloudstack-main/framework/ipc/src/main/java/org/apache/cloudstack/framework/async/AsyncCompletionCallback.java,org.apache.cloudstack.framework.async.AsyncCompletionCallback,interface,1,41,40,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
/home/mohit/projects/cloudstack-main/server/src/main/java/org/apache/cloudstack/acl/RoleManagerImpl.java,org.apache.cloudstack.acl.RoleManagerImpl$Anonymous1,anonymous,3,3,0,3,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,2,0,1,0,0,0,0,10,-1,0
/home/mohit/projects/cloudstack-main/server/src/main/java/org/apache/cloudstack/acl/RoleManagerImpl.java,org.apache.cloudstack.acl.RoleManagerImpl$Anonymous2,anonymous,4,4,0,4,5,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,2,0,0,2,0,3,1,3,2,0,0,0,25,-1,0
/home/mohit/projects/cloudstack-main/plugins/network-elements/opendaylight/src/main/java/org/apache/cloudstack/network/opendaylight/api/NeutronRestApiException.java,org.apache.cloudstack.network.opendaylight.api.NeutronRestApiException,class,0,6,6,0,4,3,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/home/mohit/projects/cloudstack-main/server/src/test/java/com/cloud/vpc/VpcTestConfiguration.java,com.cloud.vpc.VpcTestConfiguration,class,86,87,1,86,11,1,0,1,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,42,11,0,0,0,0,0,0,0,0,0,0,0,1,0,38,1,0
/home/mohit/projects/cloudstack-main/plugins/network-elements/nicira-nvp/src/main/java/com/cloud/agent/api/ConfigurePublicIpsOnLogicalRouterAnswer.java,com.cloud.agent.api.ConfigurePublicIpsOnLogicalRouterAnswer,class,2,6,4,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
/home/mohit/projects/cloudstack-main/server/src/main/java/com/cloud/api/query/vo/ImageStoreJoinVO.java,com.cloud.api.query.vo.ImageStoreJoinVO,class,10,16,6,10,13,2,0,0,78,0.92307687,0.0,0.0,13,0,13,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,54,13,0,0,0,0,13,1,1,0,13,0,0,0,0,39,1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/org/apache/cloudstack/api/command/admin/network/ListGuestVlansCmd.java,org.apache.cloudstack.api.command.admin.network.ListGuestVlansCmd,class,10,11,1,10,7,2,0,12,15,0.8611111,0.0,0.0,6,0,6,0,0,0,6,0,0,0,6,1,1,5,0,0,1,0,0,36,5,1,0,0,0,9,0,5,0,10,1,0,0,0,40,1,0
/home/mohit/projects/cloudstack-main/plugins/network-elements/tungsten/src/test/java/org/apache/cloudstack/network/tungsten/service/TungstenProviderServiceTest.java,org.apache.cloudstack.network.tungsten.service.TungstenProviderServiceTest,class,17,17,0,17,5,1,0,28,0,0.625,1.0,1.0,4,0,4,0,0,0,4,0,0,0,10,0,0,0,0,10,0,0,1,60,0,0,0,1,0,8,5,15,0,17,1,0,0,0,63,1,0
/home/mohit/projects/cloudstack-main/engine/schema/src/main/java/org/apache/cloudstack/resourcedetail/dao/DiskOfferingDetailsDao.java,org.apache.cloudstack.resourcedetail.dao.DiskOfferingDetailsDao,interface,3,5,2,3,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/org/apache/cloudstack/api/command/user/vpn/UpdateRemoteAccessVpnCmd.java,org.apache.cloudstack.api.command.user.vpn.UpdateRemoteAccessVpnCmd,class,9,10,1,9,10,2,0,12,9,0.7857143,0.2857143,0.2857143,7,0,7,0,0,0,7,0,0,0,4,1,1,3,0,0,1,0,0,37,6,0,3,0,0,8,0,4,1,7,2,0,0,0,52,1,0
/home/mohit/projects/cloudstack-main/engine/orchestration/src/main/java/com/cloud/agent/manager/ClusteredAgentManagerImpl.java,com.cloud.agent.manager.ClusteredAgentManagerImpl$DirectAgentScanTimerTask,innerclass,2,2,0,2,2,2,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,1,0,1,0,0,0,12,2,1
/home/mohit/projects/cloudstack-main/plugins/network-elements/brocade-vcs/src/main/java/com/cloud/network/element/BrocadeVcsElement.java,com.cloud.network.element.BrocadeVcsElement$Anonymous1,anonymous,3,3,0,3,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,1,0,2,0,2,0,0,0,0,13,-1,0
/home/mohit/projects/cloudstack-main/plugins/storage/volume/cloudbyte/src/main/java/org/apache/cloudstack/storage/datastore/util/ElastistorUtil.java,org.apache.cloudstack.storage.datastore.util.ElastistorUtil$ElastiCenterCommand,interface,1,1,0,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0
/home/mohit/projects/cloudstack-main/engine/schema/src/main/java/org/apache/cloudstack/reservation/dao/ReservationDaoImpl.java,org.apache.cloudstack.reservation.dao.ReservationDaoImpl,class,8,8,0,8,5,3,0,11,0,0.26666668,1.0,1.0,3,0,3,0,0,0,3,0,0,0,5,3,0,5,0,0,5,0,0,39,2,2,0,0,0,3,2,13,0,11,1,0,0,0,35,1,0
/home/mohit/projects/cloudstack-main/server/src/test/java/com/cloud/vpc/dao/MockNetworkServiceMapDaoImpl.java,com.cloud.vpc.dao.MockNetworkServiceMapDaoImpl,class,6,7,1,6,10,2,0,0,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,1,0,0,0,2,0,0,0,1,0,0,0,28,1,0
/home/mohit/projects/cloudstack-main/engine/schema/src/main/java/com/cloud/vm/dao/UserVmDao.java,com.cloud.vm.dao.UserVmDao,interface,6,8,2,6,24,1,0,0,276,0.0,0.0,0.0,24,0,3,0,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0
/home/mohit/projects/cloudstack-main/api/src/test/java/com/cloud/agent/api/storage/OVFHelperTest.java,com.cloud.agent.api.storage.OVFHelperTest,class,9,9,0,9,8,1,0,11,0,0.6666667,1.0,1.0,8,0,8,0,0,0,8,0,0,0,6,0,0,6,0,0,0,0,0,40,0,0,0,0,0,662,5,13,6,13,0,0,0,0,1017,1,0
/home/mohit/projects/cloudstack-main/server/src/test/java/com/cloud/keystore/KeystoreTest.java,com.cloud.keystore.KeystoreTest,class,7,8,1,7,3,2,0,7,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,1,0,3,0,0,3,0,1,21,0,0,0,0,0,43,1,7,2,6,0,0,0,0,193,1,0
/home/mohit/projects/cloudstack-main/services/console-proxy/rdpconsole/src/main/java/rdpclient/ntlmssp/asn1/TSCredentials.java,rdpclient.ntlmssp.asn1.TSCredentials$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,15,-1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/com/cloud/configuration/ConfigurationService.java,com.cloud.configuration.ConfigurationService,interface,45,48,3,45,45,1,0,0,990,0.0,0.0,0.0,45,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,1,0
/home/mohit/projects/cloudstack-main/services/console-proxy/rdpconsole/src/main/java/rdpclient/ntlmssp/asn1/TSCredentials.java,rdpclient.ntlmssp.asn1.TSCredentials$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,15,-1,0
/home/mohit/projects/cloudstack-main/plugins/hypervisors/simulator/src/main/java/com/cloud/api/response/MockResponse.java,com.cloud.api.response.MockResponse,class,5,7,2,5,14,2,0,0,77,0.85714287,0.07692308,0.07692308,14,0,14,0,0,0,14,0,0,0,7,0,0,7,0,0,0,0,0,51,7,0,0,0,0,7,0,7,0,7,0,0,0,0,42,1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/com/cloud/network/as/Counter.java,com.cloud.network.as.Counter,interface,3,9,6,3,4,1,0,1,6,1.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,1,0,1,8,0,0,0,0,0,0,0,1,0,1,0,0,1,0,19,1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/com/cloud/vm/UserVmService.java,com.cloud.vm.UserVmService,interface,33,37,4,33,41,1,0,0,820,0.0,0.0,0.0,41,0,1,0,0,40,41,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,1,0
/home/mohit/projects/cloudstack-main/server/src/main/java/com/cloud/storage/snapshot/SnapshotSchedulerImpl.java,com.cloud.storage.snapshot.SnapshotSchedulerImpl,class,37,39,2,37,58,2,0,86,23,0.86428577,0.34545454,0.6545454,14,0,9,3,2,0,11,0,0,0,20,2,1,6,13,0,2,0,4,319,13,5,22,7,0,47,17,70,20,74,4,1,0,0,188,1,10
/home/mohit/projects/cloudstack-main/server/src/main/java/com/cloud/storage/VolumeApiServiceImpl.java,com.cloud.storage.VolumeApiServiceImpl$VmJobSnapshotOutcome,innerclass,4,4,0,4,2,2,0,2,0,0.0,1.0,1.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,20,1,0,0,0,0,0,0,1,0,1,0,1,0,0,10,1,0
/home/mohit/projects/cloudstack-main/api/src/main/java/org/apache/cloudstack/api/command/admin/vm/StartVMCmdByAdmin.java,org.apache.cloudstack.api.command.admin.vm.StartVMCmdByAdmin,class,5,5,0,5,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,1,0
/home/mohit/projects/cloudstack-main/plugins/network-elements/bigswitch/src/main/java/com/cloud/api/commands/BcfConstants.java,com.cloud.api.commands.BcfConstants,class,2,2,0,2,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,7,0,0,9,0,0,0,0,0,7,0,7,0,7,0,0,0,0,24,1,0
/home/mohit/projects/cloudstack-main/utils/src/main/java/org/apache/cloudstack/utils/redfish/RedfishClient.java,org.apache.cloudstack.utils.redfish.RedfishClient,class,21,23,2,21,41,1,0,52,92,0.890625,0.17777778,0.33333334,16,1,4,6,6,0,10,0,0,0,16,11,0,16,0,0,11,0,33,234,19,1,5,7,1,40,6,62,4,55,3,1,3,0,260,1,7
